RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
4951,3030 W Arthington St,28,27,East Garfield Park,2,41.870234,-87.701737,1,41.870234,-87.701737,"(41.870234, -87.701737)"
4314,4315 W Fullerton Ave,31,20,Hermosa,1,41.924199,-87.734729,1,41.924199,-87.734729,"(41.924199, -87.734729)"
2266,2600 S California Ave,12,30,South Lawndale,2,41.844633,-87.695217,1,41.844633,-87.695217,"(41.844633, -87.695217)"
762,2325 W North Ave,1,24,West Town,1,41.910198,-87.685715,0,41.910198,-87.685715,"(41.910198, -87.685715)"
5005,2899 S Archer Ave,11,60,Bridgeport,1,41.841778,-87.657517,1,41.841778,-87.657517,"(41.841778, -87.657517)"
6485,3148 S Sacramento Ave,12,30,South Lawndale,1,41.838046,-87.700112,0,41.838046,-87.700112,"(41.838046, -87.700112)"
4402,4217 W 18th St,24,29,North Lawndale,2,41.856821,-87.730636,1,41.856821,-87.730636,"(41.856821, -87.730636)"
4376,2400 N Cannon Dr,43,7,Lincoln Park,2,41.92572,-87.633612,1,41.92572,-87.633612,"(41.92572, -87.633612)"
2268,2840 S Calumet Ave,4,35,Douglas,1,41.842987,-87.618945,1,41.842987,-87.618945,"(41.842987, -87.618945)"
5962,3748 N Elston Ave,35,16,Irving Park,2,41.949439,-87.713242,1,41.949439,-87.713242,"(41.949439, -87.713242)"
6243,4335 W 26th St,22,30,South Lawndale,1,41.844078,-87.732524,1,41.844078,-87.732524,"(41.844078, -87.732524)"
187,231 S LaSalle St,42,32,Loop,6,41.878719,-87.632203,0,41.878719,-87.632203,"(41.878719, -87.632203)"
2414,4802 N Clark St,46,3,Uptown,3,41.969096,-87.667701,1,41.969096,-87.667701,"(41.969096, -87.667701)"
2243,4647 N Broadway St,46,3,Uptown,3,41.966576,-87.657925,1,41.966576,-87.657925,"(41.966576, -87.657925)"
7033,2941 W 59th St,16,66,Chicago Lawn,1,41.786201,-87.697518,0,41.786201,-87.697518,"(41.786201, -87.697518)"
3529,3496 W Montrose Ave,33,14,Albany Park,1,41.961211,-87.715417,1,41.961211,-87.715417,"(41.961211, -87.715417)"
4391,2819 W 63rd St,15,66,Chicago Lawn,1,41.778979,-87.694115,1,41.778979,-87.694115,"(41.778979, -87.694115)"
4751,2351 W 52nd St,16,63,Gage Park,2,41.798701,-87.682588,1,41.798701,-87.682588,"(41.798701, -87.682588)"
6717,3058 W Irving Park Rd,33,16,Irving Park,1,41.95407,-87.704857,0,41.95407,-87.704857,"(41.95407, -87.704857)"
5067,4701 N Ashland Ave,47,3,Uptown,3,41.967164,-87.669281,1,41.967164,-87.669281,"(41.967164, -87.669281)"
1017,2700 S California Ave,12,30,South Lawndale,1,41.842181,-87.695329,0,41.842181,-87.695329,"(41.842181, -87.695329)"
4624,400 W North Ave,43,7,Lincoln Park,2,41.911221,-87.63873,1,41.911221,-87.63873,"(41.911221, -87.63873)"
5223,4131 N Sheridan Rd,46,3,Uptown,1,41.957503,-87.654446,1,41.957503,-87.654446,"(41.957503, -87.654446)"
3282,4014 N Lincoln Ave,47,5,North Center,1,41.954572,-87.679262,1,41.954572,-87.679262,"(41.954572, -87.679262)"
5162,3113 S Rhodes Ave,4,35,Douglas,1,41.838136,-87.613242,1,41.838136,-87.613242,"(41.838136, -87.613242)"
655,3301 W Bryn Mawr Ave,40,13,North Park,2,41.982964,-87.711441,0,41.982964,-87.711441,"(41.982964, -87.711441)"
4353,2451 N Sacramento Ave,35,22,Logan Square,2,41.92613,-87.702151,1,41.92613,-87.702151,"(41.92613, -87.702151)"
5288,3222 W 55th St,14,63,Gage Park,1,41.793651,-87.704504,1,41.793651,-87.704504,"(41.793651, -87.704504)"
2069,3000 N Ashland Ave,32,6,Lake View,1,41.936162,-87.668648,1,41.936162,-87.668648,"(41.936162, -87.668648)"
5415,4600 W 59th St,23,56,Garfield Ridge,1,41.785894,-87.738031,1,41.785894,-87.738031,"(41.785894, -87.738031)"
3088,4745 N Kedzie Ave,33,14,Albany Park,2,41.967474,-87.708272,1,41.967474,-87.708272,"(41.967474, -87.708272)"
7077,3646 N Broadway St,46,6,Lake View,1,41.948123,-87.647924,0,41.948123,-87.647924,"(41.948123, -87.647924)"
3034,3718 W Irving Park Rd,39,16,Irving Park,3,41.953866,-87.721017,1,41.953866,-87.721017,"(41.953866, -87.721017)"
764,3947 S King Dr,3,38,Grand Boulevard,1,41.822827,-87.616486,0,41.822827,-87.616486,"(41.822827, -87.616486)"
5340,4050 W Lawrence Ave,39,14,Albany Park,1,41.968364,-87.72967,1,41.968364,-87.72967,"(41.968364, -87.72967)"
4991,2346 E 79th St,7,43,South Shore,1,41.751847,-87.56726,1,41.751847,-87.56726,"(41.751847, -87.56726)"
117,2970 N Sheridan Rd,44,6,Lake View,2,41.936043,-87.63949,0,41.936043,-87.63949,"(41.936043, -87.63949)"
1310,3700 W 111th St,19,74,Mount Greenwood,1,41.691501,-87.71332,1,41.691501,-87.71332,"(41.691501, -87.71332)"
2624,2731 S Eleanor St,11,60,Bridgeport,1,41.844277,-87.6605,1,41.844277,-87.6605,"(41.844277, -87.6605)"
3740,4760 N Ravenswood Ave,47,4,Lincoln Square,3,41.968062,-87.674861,1,41.968062,-87.674861,"(41.968062, -87.674861)"
6378,3700 S Lowe Ave,11,60,Bridgeport,2,41.82695,-87.642525,1,41.82695,-87.642525,"(41.82695, -87.642525)"
7190,2558 W 63rd St,15,66,Chicago Lawn,1,41.779326,-87.687834,0,41.779326,-87.687834,"(41.779326, -87.687834)"
4157,3436 W Wilson Ave,33,14,Albany Park,3,41.964888,-87.714089,1,41.964888,-87.714089,"(41.964888, -87.714089)"
3412,332 S Michigan Ave,2,32,Loop,1,41.877806,-87.624572,1,41.877806,-87.624572,"(41.877806, -87.624572)"
1997,2501 W Addison St,47,5,North Center,3,41.946584,-87.691062,1,41.946584,-87.691062,"(41.946584, -87.691062)"
2637,400 E Erie St,42,8,Near North Side,1,41.894383,-87.617532,1,41.894383,-87.617532,"(41.894383, -87.617532)"
7339,3210 W Arthingon,24,27,East Garfield Park,1,41.88415,-87.632409,0,41.88415,-87.632409,"(41.88415, -87.632409)"
3394,430 N Michigan Ave,42,8,Near North Side,2,41.890148,-87.624132,1,41.890148,-87.624132,"(41.890148, -87.624132)"
404,3500 N Hoyne Ave,47,5,North Center,1,41.945194,-87.681087,0,41.945194,-87.681087,"(41.945194, -87.681087)"
6566,4600 W Montrose Ave,45,16,Irving Park,1,41.960919,-87.742027,0,41.960919,-87.742027,"(41.960919, -87.742027)"
5349,3923 W Lawrence Ave,39,14,Albany Park,2,41.968118,-87.726453,1,41.968118,-87.726453,"(41.968118, -87.726453)"
4852,4100 W Lawrence Ave,39,14,Albany Park,1,41.968302,-87.730627,1,41.968302,-87.730627,"(41.968302, -87.730627)"
5505,2766 N Lincoln Ave,32,7,Lincoln Park,1,41.931826,-87.657969,1,41.931826,-87.657969,"(41.931826, -87.657969)"
4307,4650 W Diversey Ave,31,19,Belmont Cragin,1,41.931722,-87.742868,1,41.931722,-87.742868,"(41.931722, -87.742868)"
37,303 W Erie St,42,8,Near North Side,1,41.893814,-87.635867,0,41.893814,-87.635867,"(41.893814, -87.635867)"
5412,2400 W 49th St,16,61,New City,1,41.80478,-87.683749,1,41.80478,-87.683749,"(41.80478, -87.683749)"
5889,2475 N Lincoln Ave,43,7,Lincoln Park,2,41.92699,-87.650676,1,41.92699,-87.650676,"(41.92699, -87.650676)"
2893,319 E Garfield Blvd,3,40,Washington Park,1,41.794313,-87.618665,1,41.794313,-87.618665,"(41.794313, -87.618665)"
814,33 E Congress Pky,2,32,Loop,4,41.875503,-87.626541,0,41.875503,-87.626541,"(41.875503, -87.626541)"
4603,3535 W Fullerton Ave,26,22,Logan Square,1,41.924503,-87.715141,1,41.924503,-87.715141,"(41.924503, -87.715141)"
984,311 W Superior St,42,8,Near North Side,1,41.895432,-87.636166,0,41.895432,-87.636166,"(41.895432, -87.636166)"
3297,3840 N Lincoln Ave,47,5,North Center,1,41.951533,-87.677104,1,41.951533,-87.677104,"(41.951533, -87.677104)"
3444,251 S Michigan Ave,42,32,Loop,8,41.878843,-87.624052,1,41.878843,-87.624052,"(41.878843, -87.624052)"
3268,3900 N Leavitt St,47,5,North Center,1,41.952446,-87.683745,1,41.952446,-87.683745,"(41.952446, -87.683745)"
4906,3417 S Hamilton Ave,11,59,McKinley Park,1,41.83177,-87.678806,1,41.83177,-87.678806,"(41.83177, -87.678806)"
3721,2856 N Racine Ave,32,6,Lake View,1,41.933784,-87.658928,1,41.933784,-87.658928,"(41.933784, -87.658928)"
1311,250 E 111th St,9,49,Roseland,1,41.692822,-87.616752,1,41.692822,-87.616752,"(41.692822, -87.616752)"
4769,334 E 43rd St,3,38,Grand Boulevard,1,41.816685,-87.618223,1,41.816685,-87.618223,"(41.816685, -87.618223)"
4191,2422 W Fullerton Ave,1,22,Logan Square,1,41.925037,-87.688518,1,41.925037,-87.688518,"(41.925037, -87.688518)"
4709,3200 N Kedzie Ave,35,21,Avondale,1,41.940247,-87.707735,1,41.940247,-87.707735,"(41.940247, -87.707735)"
2062,4200 S Ashland Ave,12,61,New City,1,41.817615,-87.665268,1,41.817615,-87.665268,"(41.817615, -87.665268)"
4599,4000 W Fullerton Ave,31,22,Logan Square,1,41.924614,-87.726967,1,41.924614,-87.726967,"(41.924614, -87.726967)"
1505,2537 E 79th St,7,46,South Chicago,2,41.751649,-87.562331,1,41.751649,-87.562331,"(41.751649, -87.562331)"
532,2603 W Barry Ave,1,21,Avondale,1,41.937633,-87.69319,0,41.937633,-87.69319,"(41.937633, -87.69319)"
3371,3301 N Marshfield Ave,44,6,Lake View,1,41.941701,-87.669755,1,41.941701,-87.669755,"(41.941701, -87.669755)"
7113,3723 N Southport Ave,44,6,Lake View,1,41.949582,-87.663828,0,41.949582,-87.663828,"(41.949582, -87.663828)"
5466,4455 N Lincoln Ave,47,4,Lincoln Square,2,41.962415,-87.684305,1,41.962415,-87.684305,"(41.962415, -87.684305)"
6337,4833 W Diversey Ave,31,19,Belmont Cragin,1,41.931388,-87.747334,1,41.931388,-87.747334,"(41.931388, -87.747334)"
55,3600 S Normal Ave,11,60,Bridgeport,8,41.828952,-87.638798,0,41.828952,-87.638798,"(41.828952, -87.638798)"
479,2900 W Belmont Ave,33,21,Avondale,1,41.939482,-87.700407,0,41.939482,-87.700407,"(41.939482, -87.700407)"
3367,2400 S Marshall Blvd,12,30,South Lawndale,1,41.848927,-87.699202,1,41.848927,-87.699202,"(41.848927, -87.699202)"
4042,44 E Washington St,42,32,Loop,3,41.883393,-87.626435,1,41.883393,-87.626435,"(41.883393, -87.626435)"
4801,3637 N Southport Ave,44,6,Lake View,2,41.947776,-87.663776,1,41.947776,-87.663776,"(41.947776, -87.663776)"
4711,3240 W Franklin Blvd,27,23,Humboldt Park,1,41.890412,-87.709193,1,41.890412,-87.709193,"(41.890412, -87.709193)"
3638,41 E Pearson St,42,8,Near North Side,2,41.897445,-87.626694,1,41.897445,-87.626694,"(41.897445, -87.626694)"
4791,2814 W Fullerton Ave,35,22,Logan Square,1,41.924955,-87.698028,1,41.924955,-87.698028,"(41.924955, -87.698028)"
5227,4501 N Clarendon Ave,46,3,Uptown,2,41.96375,-87.649855,1,41.96375,-87.649855,"(41.96375, -87.649855)"
4513,355 N Laflin St,27,28,Near West Side,1,41.887757,-87.664164,1,41.887757,-87.664164,"(41.887757, -87.664164)"
750,3551 N Southport Ave,44,6,Lake View,1,41.94644,-87.663748,0,41.94644,-87.663748,"(41.94644, -87.663748)"
1336,4320 W 15th St,24,29,North Lawndale,2,41.86069,-87.733345,1,41.86069,-87.733345,"(41.86069, -87.733345)"
1028,4532 S Cottage Grove Ave,4,38,Grand Boulevard,1,41.812508,-87.606781,0,41.812508,-87.606781,"(41.812508, -87.606781)"
3679,2555 S Princeton Ave,11,34,Armour Square,2,41.845927,-87.634418,1,41.845927,-87.634418,"(41.845927, -87.634418)"
4406,4415 S King Dr,3,38,Grand Boulevard,2,41.814445,-87.616265,1,41.814445,-87.616265,"(41.814445, -87.616265)"
4498,2800 W Barry Ave,33,21,Avondale,1,41.937695,-87.697929,1,41.937695,-87.697929,"(41.937695, -87.697929)"
4529,2950 N Lincoln Ave,32,6,Lake View,1,41.935165,-87.662552,1,41.935165,-87.662552,"(41.935165, -87.662552)"
2920,2400 N Greenview Ave,32,7,Lincoln Park,4,41.925317,-87.665867,1,41.925317,-87.665867,"(41.925317, -87.665867)"
3809,3055 N Sheffield Ave,44,6,Lake View,3,41.937509,-87.653848,1,41.937509,-87.653848,"(41.937509, -87.653848)"
7228,2302 S Pulaski Rd,22,29,North Lawndale,1,41.849437,-87.724879,0,41.849437,-87.724879,"(41.849437, -87.724879)"
4382,4727 N Damen Ave,47,4,Lincoln Square,1,41.967714,-87.679038,1,41.967714,-87.679038,"(41.967714, -87.679038)"
6269,3753 N Clark St,44,6,Lake View,1,41.95036,-87.658764,1,41.95036,-87.658764,"(41.95036, -87.658764)"
5874,2564 N Lincoln Ave,43,7,Lincoln Park,1,41.9284,-87.653159,1,41.9284,-87.653159,"(41.9284, -87.653159)"
6266,4800 N Western Ave,47,4,Lincoln Square,1,41.968742,-87.689039,1,41.968742,-87.689039,"(41.968742, -87.689039)"
3456,3241 S Michigan Ave,3,35,Douglas,5,41.835713,-87.623182,1,41.835713,-87.623182,"(41.835713, -87.623182)"
6100,2701 W 68th St,15,66,Chicago Lawn,2,41.769939,-87.690861,1,41.769939,-87.690861,"(41.769939, -87.690861)"
4462,3001 N Broadway St,44,6,Lake View,1,41.936597,-87.644071,1,41.936597,-87.644071,"(41.936597, -87.644071)"
2659,3400 W Foster Ave,39,13,North Park,3,41.975809,-87.713659,1,41.975809,-87.713659,"(41.975809, -87.713659)"
6143,2335 S Wentworth Ave,25,34,Armour Square,1,41.84992,-87.631794,1,41.84992,-87.631794,"(41.84992, -87.631794)"
7323,3150 W Flournoy St,24,27,East Garfield Park,1,41.872924,-87.70468,0,41.872924,-87.70468,"(41.872924, -87.70468)"
6305,3632 W Diversey Ave,35,21,Avondale,1,41.931996,-87.718554,1,41.931996,-87.718554,"(41.931996, -87.718554)"
252,4824 W Armitage Ave,31,19,Belmont Cragin,1,41.917061,-87.74703,0,41.917061,-87.74703,"(41.917061, -87.74703)"
794,2934 N Broadway St,44,6,Lake View,1,41.93575,-87.644388,0,41.93575,-87.644388,"(41.93575, -87.644388)"
106,2403 W Chicago Ave,1,24,West Town,2,41.895652,-87.686977,0,41.895652,-87.686977,"(41.895652, -87.686977)"
5302,3120 N Broadway St,44,6,Lake View,1,41.9385,-87.644455,1,41.9385,-87.644455,"(41.9385, -87.644455)"
7013,2650 W 71st St,18,66,Chicago Lawn,1,41.764731,-87.689786,0,41.764731,-87.689786,"(41.764731, -87.689786)"
1054,3728 S Archer Ave,12,59,McKinley Park,1,41.825533,-87.685838,0,41.825533,-87.685838,"(41.825533, -87.685838)"
2003,2601 W Addison St,47,5,North Center,3,41.946643,-87.694233,1,41.946643,-87.694233,"(41.946643, -87.694233)"
7172,467 W Erie St,42,8,Near North Side,1,41.893775,-87.640738,0,41.893775,-87.640738,"(41.893775, -87.640738)"
488,2525 W North Ave,26,24,West Town,1,41.910109,-87.690612,0,41.910109,-87.690612,"(41.910109, -87.690612)"
7173,445 W Erie St,42,8,Near North Side,1,41.89378,-87.640358,0,41.89378,-87.640358,"(41.89378, -87.640358)"
5968,3101 N Sheffield Ave,44,6,Lake View,2,41.938161,-87.653942,1,41.938161,-87.653942,"(41.938161, -87.653942)"
4631,4137 N Broadway St,46,3,Uptown,2,41.957488,-87.652164,1,41.957488,-87.652164,"(41.957488, -87.652164)"
6244,4237 W 26th St,22,30,South Lawndale,1,41.844058,-87.730896,1,41.844058,-87.730896,"(41.844058, -87.730896)"
962,401 W Ontario St,42,8,Near North Side,1,41.892989,-87.638772,0,41.892989,-87.638772,"(41.892989, -87.638772)"
2094,3400 N Austin Ave,38,17,Dunning,3,41.942196,-87.776472,1,41.942196,-87.776472,"(41.942196, -87.776472)"
6602,3809 W Grand Ave,27,23,Humboldt Park,1,41.904217,-87.7219,0,41.904217,-87.7219,"(41.904217, -87.7219)"
5823,3409 N Paulina St,32,6,Lake View,1,41.943632,-87.671015,1,41.943632,-87.671015,"(41.943632, -87.671015)"
4105,4645 N Western Ave,47,4,Lincoln Square,1,41.966003,-87.688641,1,41.966003,-87.688641,"(41.966003, -87.688641)"
4677,30 W Chicago Ave,42,8,Near North Side,2,41.896808,-87.629369,1,41.896808,-87.629369,"(41.896808, -87.629369)"
1306,3325 E 108th St,10,52,East Side,1,41.699008,-87.542833,1,41.699008,-87.542833,"(41.699008, -87.542833)"
6038,2830 N Broadway St,44,6,Lake View,1,41.933749,-87.644797,1,41.933749,-87.644797,"(41.933749, -87.644797)"
354,430 W Monroe St,2,28,Near West Side,1,41.880724,-87.639023,0,41.880724,-87.639023,"(41.880724, -87.639023)"
6319,300 W Adams St,2,32,Loop,2,41.879478,-87.635396,1,41.879478,-87.635396,"(41.879478, -87.635396)"
494,3659 W Armitage Ave,26,22,Logan Square,2,41.917131,-87.718263,0,41.917131,-87.718263,"(41.917131, -87.718263)"
6985,3135 N Cicero Ave,31,19,Belmont Cragin,1,41.937617,-87.746658,0,41.937617,-87.746658,"(41.937617, -87.746658)"
5379,3259 N Elston Ave,33,21,Avondale,1,41.940514,-87.699714,1,41.940514,-87.699714,"(41.940514, -87.699714)"
3655,4055 W Peterson Ave,39,13,North Park,1,41.990005,-87.729844,1,41.990005,-87.729844,"(41.990005, -87.729844)"
4160,2750 N Wilton Ave,43,7,Lincoln Park,2,41.931755,-87.65275,1,41.931755,-87.65275,"(41.931755, -87.65275)"
4611,338 W Armitage Ave,43,7,Lincoln Park,1,41.918457,-87.637901,1,41.918457,-87.637901,"(41.918457, -87.637901)"
6352,2801 N Central Park Ave,35,21,Avondale,1,41.932035,-87.717052,1,41.932035,-87.717052,"(41.932035, -87.717052)"
5985,4437 N Broadway St,46,3,Uptown,2,41.962574,-87.655329,1,41.962574,-87.655329,"(41.962574, -87.655329)"
3003,3035 N Hoyne Ave,32,5,North Center,2,41.936601,-87.680507,1,41.936601,-87.680507,"(41.936601, -87.680507)"
217,3021 N Cicero Ave,31,19,Belmont Cragin,2,41.935779,-87.746581,0,41.935779,-87.746581,"(41.935779, -87.746581)"
6021,333 S Halsted St,27,28,Near West Side,1,41.877208,-87.647104,1,41.877208,-87.647104,"(41.877208, -87.647104)"
6225,2407 W Chicago Ave,1,24,West Town,1,41.895711,-87.687125,1,41.895711,-87.687125,"(41.895711, -87.687125)"
6588,3113 N Lincoln Ave,32,6,Lake View,1,41.938408,-87.66662,0,41.938408,-87.66662,"(41.938408, -87.66662)"
1543,2710 E 89th St,7,46,South Chicago,3,41.733781,-87.557793,1,41.733781,-87.557793,"(41.733781, -87.557793)"
3231,4600 N Lawndale Ave,39,14,Albany Park,1,41.964864,-87.720774,1,41.964864,-87.720774,"(41.964864, -87.720774)"
4632,4740 N Clark St,47,3,Uptown,1,41.967837,-87.667443,1,41.967837,-87.667443,"(41.967837, -87.667443)"
1320,3100 W 111th St,19,74,Mount Greenwood,1,41.691669,-87.698507,1,41.691669,-87.698507,"(41.691669, -87.698507)"
3753,2446 N Ridgeway Ave,35,22,Logan Square,1,41.925408,-87.720848,1,41.925408,-87.720848,"(41.925408, -87.720848)"
4573,3314 W 47th St,14,58,Brighton Park,1,41.80692,-87.706911,1,41.80692,-87.706911,"(41.80692, -87.706911)"
5944,2532 W Chicago Ave,1,24,West Town,2,41.895828,-87.690707,1,41.895828,-87.690707,"(41.895828, -87.690707)"
2594,380 W Division St,27,8,Near North Side,2,41.903818,-87.63809,1,41.903818,-87.63809,"(41.903818, -87.63809)"
1116,3234 N Damen Ave,32,5,North Center,1,41.940619,-87.678516,0,41.940619,-87.678516,"(41.940619, -87.678516)"
1317,3124 W 111th St,19,74,Mount Greenwood,1,41.691717,-87.69882,1,41.691717,-87.69882,"(41.691717, -87.69882)"
4591,2401 N Milwaukee Ave,35,22,Logan Square,1,41.924988,-87.700417,1,41.924988,-87.700417,"(41.924988, -87.700417)"
5387,300 N Central Ave,29,25,Austin,0,41.885903,-87.765241,1,41.885903,-87.765241,"(41.885903, -87.765241)"
2241,3358 N Broadway St,44,6,Lake View,3,41.943327,-87.644915,1,41.943327,-87.644915,"(41.943327, -87.644915)"
2585,3209 W Diversey Ave,35,22,Logan Square,1,41.931849,-87.707817,1,41.931849,-87.707817,"(41.931849, -87.707817)"
3168,301 S Lake Shore Dr,42,32,Loop,2,41.878278,-87.616991,1,41.878278,-87.616991,"(41.878278, -87.616991)"
2474,24 E Congress Pky,2,32,Loop,5,41.875783,-87.626828,1,41.875783,-87.626828,"(41.875783, -87.626828)"
5220,2559 W Augusta Blvd,26,24,West Town,1,41.899193,-87.690804,1,41.899193,-87.690804,"(41.899193, -87.690804)"
5035,2580 N Lincoln Ave,43,7,Lincoln Park,1,41.928576,-87.653403,1,41.928576,-87.653403,"(41.928576, -87.653403)"
6240,4035 W 26th St,22,30,South Lawndale,1,41.844078,-87.725974,1,41.844078,-87.725974,"(41.844078, -87.725974)"
6081,361 W Chestnut St,27,8,Near North Side,2,41.897969,-87.637517,1,41.897969,-87.637517,"(41.897969, -87.637517)"
7043,3412 W 79th St,18,70,Ashburn,1,41.74999,-87.707762,0,41.74999,-87.707762,"(41.74999, -87.707762)"
3533,3755 W Montrose Ave,39,16,Irving Park,1,41.960892,-87.722161,1,41.960892,-87.722161,"(41.960892, -87.722161)"
4521,3511 N Lincoln Ave,32,6,Lake View,1,41.945521,-87.672575,1,41.945521,-87.672575,"(41.945521, -87.672575)"
245,3131 N Mason Ave,30,19,Belmont Cragin,1,41.937264,-87.774763,0,41.937264,-87.774763,"(41.937264, -87.774763)"
4716,3435 W Van Buren St,28,27,East Garfield Park,1,41.875367,-87.712009,1,41.875367,-87.712009,"(41.875367, -87.712009)"
2541,407 S Dearborn St,2,32,Loop,1,41.876715,-87.629064,1,41.876715,-87.629064,"(41.876715, -87.629064)"
4958,4436 S Union Ave,11,61,New City,1,41.813333,-87.643416,1,41.813333,-87.643416,"(41.813333, -87.643416)"
4057,330 W Webster Ave,43,7,Lincoln Park,1,41.922131,-87.637561,1,41.922131,-87.637561,"(41.922131, -87.637561)"
732,426 W Belmont Ave,44,6,Lake View,2,41.940219,-87.640477,0,41.940219,-87.640477,"(41.940219, -87.640477)"
3375,350 E McFetridge Dr,2,33,Near South Side,2,41.865,-87.617729,1,41.865,-87.617729,"(41.865, -87.617729)"
791,3601 N Southport Ave,44,6,Lake View,1,41.947263,-87.66377,0,41.947263,-87.66377,"(41.947263, -87.66377)"
816,401 E 69th St,6,69,Greater Grand Crossing,1,41.769234,-87.615206,0,41.769234,-87.615206,"(41.769234, -87.615206)"
2244,3178 N Broadway St,44,6,Lake View,1,41.939641,-87.644487,1,41.939641,-87.644487,"(41.939641, -87.644487)"
6101,2462 W 47th St,12,58,Brighton Park,1,41.807644,-87.685878,1,41.807644,-87.685878,"(41.807644, -87.685878)"
1511,2519 W 79th St,18,70,Ashburn,2,41.748998,-87.686924,1,41.748998,-87.686924,"(41.748998, -87.686924)"
5471,3811 N Lincoln Ave,47,5,North Center,1,41.950913,-87.676287,1,41.950913,-87.676287,"(41.950913, -87.676287)"
6350,4145 N Lincoln Ave,47,5,North Center,1,41.957143,-87.680642,1,41.957143,-87.680642,"(41.957143, -87.680642)"
3370,2414 N Marshfield Ave,32,7,Lincoln Park,1,41.925866,-87.669648,1,41.925866,-87.669648,"(41.925866, -87.669648)"
4832,2719 W Division St,26,24,West Town,1,41.902788,-87.695043,1,41.902788,-87.695043,"(41.902788, -87.695043)"
4242,2960 S Federal St,3,35,Douglas,1,41.840257,-87.628851,1,41.840257,-87.628851,"(41.840257, -87.628851)"
4393,347 W 23rd Pl,25,34,Armour Square,2,41.849878,-87.636405,1,41.849878,-87.636405,"(41.849878, -87.636405)"
5098,3648 E 112th St,10,52,East Side,1,41.691979,-87.534912,1,41.691979,-87.534912,"(41.691979, -87.534912)"
2032,3720 W Armitage Ave,26,22,Logan Square,1,41.917382,-87.719998,1,41.917382,-87.719998,"(41.917382, -87.719998)"
3276,4662 N Lincoln Ave,47,4,Lincoln Square,2,41.966502,-87.687266,1,41.966502,-87.687266,"(41.966502, -87.687266)"
4804,3435 N Southport Ave,44,6,Lake View,1,41.944476,-87.663682,1,41.944476,-87.663682,"(41.944476, -87.663682)"
1361,3200 W 26th St,12,30,South Lawndale,1,41.844617,-87.705192,1,41.844617,-87.705192,"(41.844617, -87.705192)"
3227,301 S LaSalle St,2,32,Loop,2,41.878014,-87.631619,1,41.878014,-87.631619,"(41.878014, -87.631619)"
2932,3804 N Broadway St,46,6,Lake View,1,41.951369,-87.649683,1,41.951369,-87.649683,"(41.951369, -87.649683)"
5255,3540 S Normal Ave,11,60,Bridgeport,2,41.830055,-87.638942,1,41.830055,-87.638942,"(41.830055, -87.638942)"
6294,3850 W Montrose Ave,39,14,Albany Park,1,41.961131,-87.724553,1,41.961131,-87.724553,"(41.961131, -87.724553)"
5948,2436 W Division St,26,24,West Town,1,41.903125,-87.688479,1,41.903125,-87.688479,"(41.903125, -87.688479)"
3389,418 S Michigan Ave,2,32,Loop,1,41.876686,-87.624554,1,41.876686,-87.624554,"(41.876686, -87.624554)"
3733,285 W Randolph St,42,32,Loop,3,41.884323,-87.635047,1,41.884323,-87.635047,"(41.884323, -87.635047)"
5352,4300 W Lawrence Ave,39,14,Albany Park,2,41.968243,-87.735569,1,41.968243,-87.735569,"(41.968243, -87.735569)"
1033,451 N LaSalle St,42,8,Near North Side,3,41.890685,-87.631601,0,41.890685,-87.631601,"(41.890685, -87.631601)"
5299,4700 N Lincoln Ave,47,4,Lincoln Square,1,41.966999,-87.687685,1,41.966999,-87.687685,"(41.966999, -87.687685)"
4797,3503 N Southport Ave,44,6,Lake View,1,41.945352,-87.663706,1,41.945352,-87.663706,"(41.945352, -87.663706)"
3892,3901 S State St,3,38,Grand Boulevard,3,41.823648,-87.62635,1,41.823648,-87.62635,"(41.823648, -87.62635)"
3417,330 N Michigan Ave,42,32,Loop,1,41.887581,-87.624694,1,41.887581,-87.624694,"(41.887581, -87.624694)"
2392,3335 N Clark St,44,6,Lake View,2,41.942712,-87.652588,1,41.942712,-87.652588,"(41.942712, -87.652588)"
2968,3141 N Harlem Ave,36,18,Montclare,2,41.936991,-87.806566,1,41.936991,-87.806566,"(41.936991, -87.806566)"
6258,3632 W Montrose Ave,33,14,Albany Park,1,41.961165,-87.719426,1,41.961165,-87.719426,"(41.961165, -87.719426)"
3816,3203 N Sheffield Ave,44,6,Lake View,2,41.940107,-87.653922,1,41.940107,-87.653922,"(41.940107, -87.653922)"
5496,3961 N Ashland Ave,47,6,Lake View,1,41.953504,-87.668848,1,41.953504,-87.668848,"(41.953504, -87.668848)"
2068,3650 N Ashland Ave,47,6,Lake View,1,41.947927,-87.669069,1,41.947927,-87.669069,"(41.947927, -87.669069)"
3109,2611 N Kimball Ave,35,22,Logan Square,2,41.928728,-87.712026,1,41.928728,-87.712026,"(41.928728, -87.712026)"
6982,4247 S Archer Ave,14,58,Brighton Park,1,41.816241,-87.700457,0,41.816241,-87.700457,"(41.816241, -87.700457)"
4678,4400 N Lake Shore Dr,46,3,Uptown,4,41.963575,-87.646954,1,41.963575,-87.646954,"(41.963575, -87.646954)"
6767,3400 N Lawndale Ave,30,21,Avondale,1,41.943003,-87.720125,0,41.943003,-87.720125,"(41.943003, -87.720125)"
2061,3301 N Ashland Ave,44,6,Lake View,1,41.941634,-87.668594,1,41.941634,-87.668594,"(41.941634, -87.668594)"
