AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes	
8062 Valley Boulevard	Blowing Rock		NC	US	28605	36.12959	-81.67131	(252) 555-0165	False	True	800	2200	
6003 S Ball St	Fayetteville		AR	US	72704	36.12988	-94.16625	(479) 555-0102	True	True	600	2300	
537 Main Street	Blowing Rock		NC	US	28605	36.13019	-81.67863	(252) 555-0102	False	False	700	1800	
1954 S Utica Avenue	Tulsa		OK	US	74104	36.13444	-95.96703	(405) 555-0175	False	False	700	1800	
2335 W Morena Blvd	San Diego		CA	US	92110	32.78669	-117.20617	(209) 555-0186	False	True	800	2200	
1503 E 15th Street	Tulsa		OK	US	74120	36.14006	-95.97166	(405) 555-0163	False	True	800	2200	
1536 E 15th Street	Tulsa		OK	US	74120	36.14006	-95.96949	(405) 555-0168	False	True	1000	2000	
1344 E 15th Street	Tulsa		OK	US	74120	36.14008	-95.97342	(405) 555-0113	False	False	700	1800	
1313 E 15th Street	Tulsa		OK	US	74120	36.14012	-95.97383	(405) 555-0169	False	True	800	2200	
1063 Bunker Hill Road	Cookeville		TN	US	38501	36.14387	-85.51163	(423) 555-0140	True	True	700	1800	
675 S Jefferson Avenue	Cookeville		TN	US	38501	36.14655	-85.501	(423) 555-0101	False	False	600	2300	
2005 Broadway	Nashville		TN	US	37203	36.14854	-86.7991	(423) 555-0137	False	True	800	2200	
120 20th Avenue N	Nashville		TN	US	37203	36.15171	-86.79969	(423) 555-0158	True	True	700	1800	
1920 W End Avenue	Nashville		TN	US	37203	36.15172	-86.79847	(423) 555-0190	False	False	700	1800	
1907 W End Ave	Nashville		TN	US	37203	36.15207	-86.79782	(423) 555-0103	False	False	800	2200	
650 N Pearl St	Dallas		TX	US	75201	32.78682	-96.79616	(210) 555-0105	True	True	700	1800	
219 S Cheyenne Ave	Tulsa		OK	US	74103	36.15305	-95.99381	(405) 555-0150	True	False	600	2300	
100 E 2nd Street	Tulsa		OK	US	74103	36.15446	-95.99026	(405) 555-0102	False	False	700	1800	
94 Peabody Street	Nashville		TN	US	37210	36.15704	-86.77092	(423) 555-0152	False	True	800	2200	
910 Main St	North Wilkesboro		NC	US	28659	36.15961	-81.14614	(252) 555-0148	False	True	700	1800	
1061 Gamebird Road	Pahrump		NV	US	89048	36.16147	-115.907	(702) 555-0124	False	False	700	1800	
300 Commerce St	Nashville		TN	US	37201	36.16306	-86.77703	(423) 555-0113	False	True	800	2200	
200 Commerce St	Nashville		TN	US	37201	36.16349	-86.77629	(423) 555-0149	True	True	730	2330	
160 2nd Ave N	Nashville		TN	US	37201	36.16355	-86.77627	(423) 555-0198	False	False	700	1800	
176 Main St E	Banner Elk		NC	US	28604	36.16378	-81.87071	(252) 555-0133	False	True	800	2200	
2331 W Broad Street	Cookeville		TN	US	38501	36.17529	-85.57722	(423) 555-0160	True	True	900	2400	
3780 Ingraham St	San Diego		CA	US	92109	32.78735	-117.23688	(209) 555-0159	False	False	700	1800	
1001 S Thompson Street	Springdale		AR	US	72764	36.17558	-94.13884	(479) 555-0200	False	False	600	2300	
477 Old Quarry Rd	North Wilkesboro		NC	US	28659	36.19181	-81.06517	(252) 555-0140	False	True	800	2200	
2251 W Andrew Johnson Hwy	Morristown		TN	US	37814	36.20505	-83.32512	(423) 555-0160	True	True	700	1800	
21 S Tower Square	Tulare		CA	US	93274	36.20806	-119.34547	(209) 555-0126	False	False	1000	2000	
1418 W Main Street	Lebanon		TN	US	37087	36.21449	-86.32485	(423) 555-0108	False	True	800	2200	
702 E Morris Boulevard	Morristown		TN	US	37813	36.21572	-83.28304	(423) 555-0127	False	True	600	2300	
220 Winston Rd	Jonesville		NC	US	28642	36.23989	-80.84177	(252) 555-0133	False	False	900	2400	
233 Winston Rd	Jonesville		NC	US	28642	36.23994	-80.84151	(252) 555-0115	False	True	800	2200	
209 E 2nd Avenue	Owasso		OK	US	74055	36.26404	-95.85324	(405) 555-0173	False	True	700	1800	
1711 Gallatin Rd N	Madison		TN	US	37115	36.29518	-86.70008	(423) 555-0186	False	False	730	2330	
3778 Ingraham St	San Diego		CA	US	92109	32.78738	-117.23689	(209) 555-0141	False	True	800	2200	
913 W Ehringhaus St	Elizabeth City		NC	US	27909	36.29566	-76.23297	(252) 555-0125	False	False	800	2200	
1847 Gallatin Pike N	Madison		TN	US	37115	36.29822	-86.69753	(423) 555-0122	False	False	700	1800	
1971 W Caldwell Avenue	Visalia		CA	US	93277	36.29823	-119.31323	(209) 555-0163	False	True	800	2200	
1933 W Sunnyside Ave	Visalia		CA	US	93277	36.30338	-119.31132	(209) 555-0143	True	True	1000	2000	
82 New Shackle Island Rd	Hendersonville		TN	US	37075	36.30698	-86.6333	(423) 555-0114	False	False	600	2300	
807 W Walnut Street	Johnson City		TN	US	37604	36.3083	-82.36198	(423) 555-0182	False	True	800	2200	
181 Grand St	Manhattan		NY	US	10013	40.71956	-73.9976	(212) 555-0144	False	True	800	2200	
715 W Walnut St	Johnson City		TN	US	37604	36.30947	-82.35936	(423) 555-0179	False	False	700	1800	
127 Williamsboro St	Oxford		NC	US	27565	36.31182	-78.58855	(252) 555-0200	False	True	800	2200	
600 E Exchange Ave	Fort Worth		TX	US	76106	32.78877	-97.34387	(210) 555-0175	True	True	600	2300	
504 Laguardia Pl	Manhattan		NY	US	10012	40.72746	-73.99928	(212) 555-0151	False	True	800	2200	
133 N 11th Avenue	Hanford		CA	US	93230	36.32396	-119.65515	(209) 555-0112	False	False	700	1800	
1675 W Lacey Blvd	Hanford		CA	US	93230	36.32796	-119.66922	(209) 555-0186	False	True	800	2200	
314 S Johnson St	Visalia		CA	US	93291	36.32804	-119.29879	(209) 555-0125	True	True	700	1800	
303 W Main St	Visalia		CA	US	93291	36.32993	-119.29459	(209) 555-0178	False	False	700	1800	
104 E Main Street	Visalia		CA	US	93291	36.32993	-119.29224	(209) 555-0180	False	True	800	2200	
1200 N Roan Street	Johnson City		TN	US	37601	36.3306	-82.37016	(423) 555-0160	True	True	700	1800	
1120 N 10th Avenue	Hanford		CA	US	93230	36.33599	-119.63704	(209) 555-0199	False	True	800	2200	
1903 N Roan St	Johnson City		TN	US	37601	36.3417	-82.37567	(423) 555-0200	True	True	700	1800	
2555 W Morena Blvd	San Diego		CA	US	92110	32.78897	-117.20585	(209) 555-0124	False	False	700	1800	
1916 N Roan St	Johnson City		TN	US	37601	36.34192	-82.37578	(423) 555-0123	False	False	600	2300	
14538 E Hwy 12	Rogers		AR	US	72756	36.34263	-94.0593	(479) 555-0197	False	False	800	2200	
203 Princeton Road	Johnson City		TN	US	37601	36.34617	-82.37467	(423) 555-0163	False	False	700	1800	
420 E Elk Ave	Elizabethton		TN	US	37643	36.34744	-82.21794	(423) 555-0183	False	False	700	1800	
2459 N 10th Avenue	Hanford		CA	US	93230	36.35676	-119.63706	(209) 555-0163	False	True	800	2200	
1449 Freeway Drive	Reidsville		NC	US	27320	36.37875	-79.66818	(252) 555-0152	False	False	1000	2000	
2270 E Van Buren	Eureka Springs		AR	US	72632	36.39268	-93.73756	(479) 555-0127	False	True	800	2200	
3094 E Van Buren	Eureka Springs		AR	US	72632	36.3939	-93.73915	(479) 555-0118	True	True	700	1800	
115 E Maine Avenue	Enid		OK	US	73701	36.3954	-97.87814	(405) 555-0146	False	False	700	1800	
5156 Waring Rd	San Diego		CA	US	92120	32.79179	-117.08168	(209) 555-0138	False	True	800	2200	
220 N Independence St	Enid		OK	US	73701	36.39792	-97.87997	(405) 555-0116	False	True	800	2200	
213 McMurry Blvd	Hartsville		TN	US	37074	36.39939	-86.16265	(423) 555-0171	True	True	900	2400	
302 S Jefferson Ave	West Jefferson		NC	US	28694	36.40113	-81.49195	(252) 555-0179	False	False	700	1800	
5 Center St	Eureka Springs		AR	US	72632	36.40172	-93.73762	(479) 555-0126	False	True	800	2200	
223 Paseo Del Pueblo Sur	Taos		NM	US	87571	36.40408	-105.57417	(505) 555-0177	False	True	700	1800	
26 White St	Eureka Springs		AR	US	72632	36.40434	-93.74173	(479) 555-0174	False	False	600	2300	
91 S Main St	Eureka Springs		AR	US	72632	36.40812	-93.73328	(479) 555-0147	False	True	800	2200	
200 E 10th St	Roanoke Rapids		NC	US	27870	36.45552	-77.65489	(252) 555-0109	False	True	1000	2000	
942 Roanoke Avenue	Roanoke Rapids		NC	US	27870	36.45733	-77.65672	(252) 555-0172	False	False	900	2400	
4351 Bluff City Highway	Bluff City		TN	US	37618	36.47163	-82.26987	(423) 555-0136	False	True	800	2200	
101 Jamacha Rd	El Cajon		CA	US	92019	32.79274	-116.93409	(209) 555-0147	False	True	700	1800	
4309 Fort Henry Drive	Kingsport		TN	US	37663	36.48206	-82.49882	(423) 555-0160	True	True	600	2300	
4250 Fort Henry Drive	Kingsport		TN	US	37663	36.48298	-82.50029	(423) 555-0133	False	False	700	1800	
4231 Fort Henry Drive	Kingsport		TN	US	37663	36.48331	-82.50077	(423) 555-0114	False	False	800	2200	
1959 Rockford St	Mt Airy		NC	US	27030	36.48539	-80.61266	(252) 555-0140	True	False	700	1800	
200 Lake Street	Fulton		KY	US	42041	36.50336	-88.8767	(270) 555-0199	False	False	700	1800	
2009 N Eastman Rd	Kingsport		TN	US	37660	36.5427	-82.51981	(423) 555-0147	False	True	800	2200	
2539 E Stone Drive	Kingsport		TN	US	37660	36.5462	-82.5031	(423) 555-0165	False	True	700	1800	
4340 W Stone Drive	Kingsport		TN	US	37660	36.55365	-82.61719	(423) 555-0165	False	False	700	1800	
1826 Rose Ave	Selma		CA	US	93662	36.56886	-119.60861	(209) 555-0128	False	True	800	2200	
125 Main Street	Portland		TN	US	37148	36.58028	-86.51551	(423) 555-0178	False	True	700	1800	
2908 Samuell Blvd	Dallas		TX	US	75223	32.79307	-96.74329	(210) 555-0176	False	False	700	1800	
2703 Bloomingdale Pike	Kingsport		TN	US	37660	36.58095	-82.49789	(423) 555-0119	False	False	600	2300	
3336 Riverside Drive	Danville		VA	US	24541	36.58318	-79.4286	(276) 555-0166	False	True	800	2200	
3128 Lee Highway	Bristol		VA	US	24202	36.63213	-82.127	(276) 555-0185	True	True	900	2400	
2690 Green Mountain Drive	Branson		MO	US	65616	36.63501	-93.26941	(314) 555-0106	False	False	700	1800	
120 N Sycamore Street	Branson		MO	US	65616	36.64422	-93.21576	(314) 555-0160	False	True	800	2200	
16214 Fort Campbell Boulevard	Oak Grove		KY	US	42262	36.64632	-87.43754	(270) 555-0109	True	True	600	2300	
1217 Carrsville Highway	Franklin		VA	US	23851	36.68063	-76.91816	(276) 555-0130	False	False	700	1800	
536 N Ash Street	Nowata		OK	US	74048	36.70808	-95.62992	(405) 555-0104	False	True	800	2200	
414 E Main Street	Abingdon		VA	US	24210	36.71436	-81.9641	(276) 555-0147	True	True	700	1800	
4853 E Kings Canyon Rd	Fresno		CA	US	93727	36.73597	-119.73381	(209) 555-0193	False	False	900	2400	
1741 Collins Ave	Miami Beach		FL	US	33139	25.79318	-80.12969	(239) 555-0185	False	False	800	2200	
200 Crescent Ct	Dallas		TX	US	75201	32.79384	-96.80473	(210) 555-0102	False	True	800	2200	
144 N Blackstone Avenue	Fresno		CA	US	93701	36.74426	-119.79064	(209) 555-0131	False	True	800	2200	
1914 W Clinton Ave	Fresno		CA	US	93705	36.77205	-119.83328	(209) 555-0142	False	True	700	1800	
2549 N Blackstone Ave	Fresno		CA	US	93703	36.77372	-119.79053	(209) 555-0170	False	False	700	1800	
3228 N West Avenue	Fresno		CA	US	93705	36.77961	-119.82662	(209) 555-0106	False	False	800	2200	
3404 N Cedar Ave	Fresno		CA	US	93726	36.78146	-119.75441	(209) 555-0177	True	False	730	2330	
2767 W Shaw Ave	Fresno		CA	US	93711	36.8083	-119.84397	(209) 555-0130	False	True	800	2200	
2221 W Shaw Ave	Fresno		CA	US	93711	36.8083	-119.8305	(209) 555-0163	True	True	700	1800	
1275 Shaw Avenue	Clovis		CA	US	93612	36.80854	-119.69254	(209) 555-0115	False	False	700	1800	
1071 E Shaw Ave	Fresno		CA	US	93710	36.80856	-119.77059	(209) 555-0142	False	True	800	2200	
500 Crescent Ct	Dallas		TX	US	75201	32.79405	-96.80446	(210) 555-0156	False	True	1000	2000	
389 E Shaw Ave	Fresno		CA	US	93710	36.80864	-119.78129	(209) 555-0109	True	True	600	2300	
563 E Shaw Avenue	Fresno		CA	US	93710	36.80865	-119.77763	(209) 555-0185	False	False	700	1800	
1610 E Shaw Ave	Fresno		CA	US	93710	36.80865	-119.75826	(209) 555-0181	False	True	800	2200	
228 Thompson St	Manhattan		NY	US	10012	40.729	-73.99928	(212) 555-0160	False	True	800	2200	
1004 W Doolin Avenue	Blackwell		OK	US	74631	36.81148	-97.29739	(405) 555-0126	False	False	700	1800	
23 St James Pl	Manhattan		NY	US	10038	40.71181	-73.99961	(212) 555-0169	False	True	600	2300	
21 Greenwich Ave	Manhattan		NY	US	10014	40.73437	-73.99961	(212) 555-0100	True	True	900	2400	
3097 W Bullard Avenue	Fresno		CA	US	93711	36.82265	-119.84736	(209) 555-0170	False	False	730	2330	
2075 W Bullard Ave	Fresno		CA	US	93711	36.82274	-119.82805	(209) 555-0194	False	True	800	2200	
734 W Bullard Ave	Fresno		CA	US	93704	36.82282	-119.80652	(209) 555-0121	True	True	700	1800	
4264 Cass St	San Diego		CA	US	92109	32.79412	-117.25062	(209) 555-0148	False	False	900	2400	
408 Clovis Ave	Clovis		CA	US	93612	36.82512	-119.7007	(209) 555-0174	False	False	600	2300	
349 Pollasky Avenue	Clovis		CA	US	93612	36.82591	-119.70199	(209) 555-0178	False	True	800	2200	
6658 N Cedar Avenue	Fresno		CA	US	93710	36.83515	-119.75414	(209) 555-0160	True	True	700	1800	
7038 N West Ave	Fresno		CA	US	93711	36.83546	-119.82636	(209) 555-0116	False	False	700	1800	
253 Canal St	Manhattan		NY	US	10013	40.71867	-74.001	(212) 555-0199	True	True	1000	2000	
7650 N Blackstone Avenue	Fresno		CA	US	93720	36.84907	-119.79074	(209) 555-0147	False	True	800	2200	
1530 E Nees Avenue	Fresno		CA	US	93720	36.85195	-119.75619	(209) 555-0101	False	True	700	1800	
606 E 5th Street N	Big Stone Gap		VA	US	24219	36.87213	-82.77969	(276) 555-0108	False	False	700	1800	
3010 Clairemont Dr	San Diego		CA	US	92117	32.79424	-117.19476	(209) 555-0176	False	True	800	2200	
120 N 2nd St	Raton		NM	US	87740	36.90716	-104.43847	(505) 555-0147	False	True	800	2200	
2915 Scottsville Road	Bowling Green		KY	US	42104	36.94559	-86.42312	(270) 555-0183	True	True	700	1800	
2450 Scottsville Road	Bowling Green		KY	US	42104	36.95369	-86.42656	(270) 555-0170	False	True	800	2200	
632 Foster Avenue	Madera		CA	US	93637	36.96222	-120.07353	(209) 555-0139	True	True	900	2400	
3125 Lone Oak Road	Paducah		KY	US	42003	37.03525	-88.66689	(270) 555-0154	False	False	600	2300	
314 W Main Street	Waverly		VA	US	23890	37.03643	-77.09275	(276) 555-0185	False	True	800	2200	
2935 Holt Road	Paducah		KY	US	42001	37.04758	-88.69703	(270) 555-0168	True	True	700	1800	
2174 Highway 192 W	London		KY	US	40741	37.06661	-84.14498	(270) 555-0193	False	True	800	2200	
148 8th Ave	Manhattan		NY	US	10011	40.74208	-74.001	(212) 555-0120	False	False	700	1800	
3010 E 20th St	Joplin		MO	US	64801	37.06974	-94.47766	(314) 555-0176	False	True	600	2300	
448 Kentucky Drive W	La Center		KY	US	42056	37.0701	-88.98055	(270) 555-0144	False	False	900	2400	
2809 Courtland Road	Petersburg		VA	US	23805	37.07235	-77.34397	(276) 555-0140	False	True	800	2200	
5150 Hinkleville Road	Paducah		KY	US	42001	37.07508	-88.69084	(270) 555-0151	True	True	1000	2000	
5101 Hinkleville Road	Paducah		KY	US	42001	37.07571	-88.68884	(270) 555-0190	False	False	700	1800	
3209 S Hwy 27	Somerset		KY	US	42501	37.07899	-84.6175	(270) 555-0185	False	False	800	2200	
125 S 2nd Street	Paducah		KY	US	42001	37.08719	-88.59542	(270) 555-0125	True	False	700	1800	
420 N Range Line Rd	Joplin		MO	US	64801	37.09424	-94.47682	(314) 555-0190	False	True	800	2200	
2 W Saint George Blvd	St George		UT	US	84770	37.11012	-113.58339	(435) 555-0141	True	True	700	1800	
89 St	Manhattan		NY	US	10038	40.70662	-74.00277	(212) 555-0163	True	True	730	2330	
817 E Fincastle St	Tazewell		VA	US	24651	37.12649	-81.49434	(276) 555-0100	False	False	600	2300	
709 1st Street	Radford		VA	US	24141	37.13097	-80.57989	(276) 555-0115	False	True	800	2200	
403 Mammoth Cave Street	Cave City		KY	US	42127	37.13854	-85.97072	(270) 555-0139	False	True	700	1800	
1249 E Kingsley St	Springfield		MO	US	65804	37.13985	-93.27689	(314) 555-0171	False	False	700	1800	
2055 E Independence St	Springfield		MO	US	65804	37.14137	-93.25691	(314) 555-0104	False	True	800	2200	
10 S Main St	Webb City		MO	US	64870	37.1456	-94.46305	(314) 555-0192	False	True	600	2300	
2160 W Chesterfield Blvd	Springfield		MO	US	65807	37.14604	-93.32137	(314) 555-0138	False	False	730	2330	
3342 S National Avenue	Springfield		MO	US	65807	37.15384	-93.2777	(314) 555-0138	False	True	800	2200	
3105 S Glenstone Ave	Springfield		MO	US	65804	37.15809	-93.26288	(314) 555-0145	True	True	700	1800	
1550 E Battlefield Street	Springfield		MO	US	65804	37.15953	-93.268	(314) 555-0157	False	False	700	1800	
2720 McKinney Ave	Dallas		TX	US	75204	32.79829	-96.80126	(210) 555-0185	False	False	800	2200	
1533 W Battlefield Street	Springfield		MO	US	65807	37.1603	-93.31303	(314) 555-0135	False	True	800	2200	
105 Laurel Street	Christiansburg		VA	US	24073	37.16294	-80.42243	(276) 555-0131	True	True	700	1800	
89 St	Manhattan		NY	US	10038	40.70662	-74.00277	(212) 555-0128	False	False	900	2400	
415 University St	Trinidad		CO	US	81082	37.16997	-104.51179	(303) 555-0107	False	True	700	1800	
2259 S Campbell Ave	Springfield		MO	US	65807	37.17331	-93.29536	(314) 555-0162	False	False	600	2300	
3027 E Sunshine Street	Springfield		MO	US	65804	37.18062	-93.23486	(314) 555-0187	False	False	800	2200	
1802 S Glenstone Ave	Springfield		MO	US	65804	37.18165	-93.26241	(314) 555-0151	False	False	700	1800	
3199 Northfork Road	Ironto		VA	US	24087	37.2029	-80.30979	(276) 555-0136	False	False	700	1800	
1437 E Cherry Street	Springfield		MO	US	65802	37.20377	-93.27003	(314) 555-0188	False	True	800	2200	
4480 Haines St	San Diego		CA	US	92109	32.79891	-117.24238	(209) 555-0111	True	False	700	1800	
521 S Glenstone Ave	Springfield		MO	US	65802	37.20464	-93.26188	(314) 555-0166	True	True	600	2300	
820 E Walnut Street	Springfield		MO	US	65806	37.20673	-93.28315	(314) 555-0158	False	False	700	1800	
307 S National Avenue	Springfield		MO	US	65802	37.20796	-93.27589	(314) 555-0145	False	True	800	2200	
306 South Avenue	Springfield		MO	US	65806	37.20817	-93.29219	(314) 555-0183	True	True	700	1800	
4302 Electric Rd	Roanoke		VA	US	24014	37.22404	-79.98824	(276) 555-0157	False	False	700	1800	
207 S Main St	Blacksburg		VA	US	24060	37.22874	-80.41309	(276) 555-0172	False	True	800	2200	
2137 N Glenstone Avenue	Springfield		MO	US	65803	37.23534	-93.26112	(314) 555-0145	False	False	700	1800	
3301 Brambleton Ave	Roanoke		VA	US	24018	37.23916	-79.99741	(276) 555-0144	False	True	800	2200	
203 E Kearney St	Springfield		MO	US	65803	37.2408	-93.29158	(314) 555-0199	False	True	700	1800	
195 Spring St	Manhattan		NY	US	10012	40.72495	-74.00296	(212) 555-0174	False	False	700	1800	
504 Commerce Drive	Bluefield		VA	US	24605	37.24153	-81.25082	(276) 555-0156	False	False	600	2300	
68 Bastille Drive	Pagosa Springs		CO	US	81147	37.25067	-107.08684	(303) 555-0191	False	True	800	2200	
5234 Oaklawn Boulevard	Hopewell		VA	US	23860	37.25886	-77.32814	(276) 555-0174	True	True	730	2330	
1908 Memorial Ave SW	Roanoke		VA	US	24015	37.26578	-79.97592	(276) 555-0189	False	False	900	2400	
4108 Oaklawn Boulevard	Hopewell		VA	US	23860	37.26932	-77.31863	(276) 555-0122	False	True	800	2200	
150 E College Drive	Durango		CO	US	81301	37.26992	-107.88131	(303) 555-0141	True	True	600	2300	
125 Campbell Avenue SE	Roanoke		VA	US	24011	37.27176	-79.93826	(276) 555-0128	False	False	700	1800	
213 Williamson Road SE	Roanoke		VA	US	24011	37.27187	-79.93755	(276) 555-0138	False	False	800	2200	
725 Main Avenue	Durango		CO	US	81301	37.2725	-107.88119	(303) 555-0194	True	False	700	1800	
1940 W Main Street	Salem		VA	US	24153	37.28807	-80.09132	(276) 555-0145	False	False	700	1800	
4475 Ingraham St	San Diego		CA	US	92109	32.79928	-117.2408	(209) 555-0124	False	True	800	2200	
3690 Main Avenue	Durango		CO	US	81301	37.2942	-107.87359	(303) 555-0195	False	True	800	2200	
404 S Main St	Farmville		VA	US	23901	37.29833	-78.39405	(276) 555-0165	False	True	700	1800	
350 W Main St	Merced		CA	US	95340	37.30047	-120.48106	(209) 555-0166	False	False	700	1800	
1052 W Main Street	Merced		CA	US	95340	37.30431	-120.49169	(209) 555-0160	False	True	800	2200	
1925 Valley View Blvd NW	Roanoke		VA	US	24012	37.30549	-79.9669	(276) 555-0175	False	True	700	1800	
5 S Kingshighway Street	Cape Girardeau		MO	US	63703	37.30671	-89.5517	(314) 555-0138	False	False	600	2300	
17 W Center Street	Madisonville		KY	US	42431	37.32821	-87.49907	(270) 555-0172	False	True	800	2200	
3330 Main Street	Parsons		KS	US	67357	37.3402	-95.28759	(316) 555-0117	False	False	1000	2000	
1128 W Lynchburg Salem Turnpike	Bedford		VA	US	24523	37.34131	-79.55999	(276) 555-0167	False	True	800	2200	
2491 NW 72nd Ave	Miami		FL	US	33122	25.79413	-80.31292	(239) 555-0133	True	False	600	2300	
140 Beekman St	Manhattan		NY	US	10038	40.7074	-74.00299	(212) 555-0167	False	True	800	2200	
200 W Grand Ave	Mancos		CO	US	81328	37.3451	-108.29189	(303) 555-0171	True	True	600	2300	
7001 Timberlake Rd	Lynchburg		VA	US	24502	37.34538	-79.23419	(276) 555-0145	False	False	700	1800	
303 W Main St	Cortez		CO	US	81321	37.34862	-108.58914	(303) 555-0102	False	True	800	2200	
15415 Patrick Henry Hwy	Amelia Court Hse		VA	US	23002	37.36058	-77.95494	(276) 555-0185	False	False	900	2400	
2629 Wards Rd	Lynchburg		VA	US	24502	37.36861	-79.18314	(276) 555-0195	False	True	800	2200	
772 N Main St	Bishop		CA	US	93514	37.36902	-118.39569	(209) 555-0195	False	True	700	1800	
27 County Road 202	Durango		CO	US	81301	37.41637	-107.83787	(303) 555-0167	False	False	700	1800	
5006 Boonsboro Rd	Lynchburg		VA	US	24503	37.44674	-79.22318	(276) 555-0115	False	False	800	2200	
340 N Main Street	Anna		IL	US	62906	37.46284	-89.24518	(217) 555-0106	True	False	1000	2000	
4816 Gaston Ave	Dallas		TX	US	75246	32.79946	-96.76996	(210) 555-0169	False	False	700	1800	
1419 Main St	Alamosa		CO	US	81101	37.46821	-105.87769	(303) 555-0182	False	False	600	2300	
1501 Geer Rd	Turlock		CA	US	95380	37.50838	-120.85015	(209) 555-0118	False	True	800	2200	
2251 Geer Rd	Turlock		CA	US	95382	37.51599	-120.85033	(209) 555-0143	True	True	700	1800	
7358 Bell Creek Road	Mechanicsville		VA	US	23111	37.60047	-77.3487	(276) 555-0172	False	False	700	1800	
4921 S Broadway St	Wichita		KS	US	67216	37.60498	-97.33395	(316) 555-0188	False	True	800	2200	
662 E 47th Street S	Wichita		KS	US	67216	37.608	-97.32922	(316) 555-0118	True	True	600	2300	
7522 Lee Davis Road	Mechanicsville		VA	US	23111	37.60908	-77.33861	(276) 555-0182	False	False	700	1800	
329 S Main Ave	Bolivar		MO	US	65613	37.6108	-93.40998	(314) 555-0185	False	True	800	2200	
1560 Hustonville Rd	Danville		KY	US	40422	37.61964	-84.77457	(270) 555-0173	False	True	900	2400	
3107 S Seneca Street	Wichita		KS	US	67217	37.63945	-97.35258	(316) 555-0138	False	False	700	1800	
1762 Garnet Ave	San Diego		CA	US	92109	32.80057	-117.23791	(209) 555-0197	False	True	800	2200	
1805 E 1st Street	Pratt		KS	US	67124	37.64623	-98.7192	(316) 555-0126	False	True	800	2200	
3399 Main St	Mammoth Lakes		CA	US	93546	37.64846	-118.97688	(209) 555-0139	True	True	730	2330	
601 Tully Rd	Modesto		CA	US	95350	37.65487	-121.0153	(209) 555-0116	False	False	700	1800	
3105 E Harry St	Wichita		KS	US	67211	37.66458	-97.29976	(316) 555-0106	False	True	800	2200	
36 Broad St Rd	Manakin Sabot		VA	US	23103	37.66913	-77.67841	(276) 555-0133	True	True	700	1800	
4600 W Kellogg Dr	Wichita		KS	US	67209	37.67364	-97.39535	(316) 555-0179	False	False	600	2300	
2200 Plaza Pkwy	Modesto		CA	US	95350	37.67389	-121.03489	(209) 555-0142	False	True	800	2200	
8113 E Kellogg Drive	Wichita		KS	US	67207	37.67922	-97.24294	(316) 555-0163	False	False	700	1800	
2601 Oakdale Road	Modesto		CA	US	95355	37.68247	-120.96193	(209) 555-0123	False	False	800	2200	
3136 Routh St	Dallas		TX	US	75201	32.80096	-96.80718	(210) 555-0181	False	True	700	1800	
3920 W Douglas Ave	Wichita		KS	US	67203	37.68394	-97.38848	(316) 555-0118	False	False	600	2300	
619 E William Street	Wichita		KS	US	67202	37.68506	-97.33089	(316) 555-0133	False	False	1000	2000	
323 N Rock Rd	Wichita		KS	US	67206	37.69009	-97.24447	(316) 555-0116	False	True	700	1800	
8520 W Central Ave	Wichita		KS	US	67212	37.69417	-97.44107	(316) 555-0119	False	False	730	2330	
10293 Sliding Hill Rd	Ashland		VA	US	23005	37.70112	-77.42861	(276) 555-0181	False	True	800	2200	
51 School St	Kilmarnock		VA	US	22482	37.71325	-76.38269	(276) 555-0182	True	True	700	1800	
851 E Grand Avenue	Carbondale		IL	US	62901	37.71754	-89.2055	(217) 555-0191	False	False	700	1800	
5060 Frederica Street	Owensboro		KY	US	42301	37.72016	-87.12479	(270) 555-0148	False	True	800	2200	
405 S Washington St	Carbondale		IL	US	62901	37.72443	-89.21505	(217) 555-0168	True	True	900	2400	
2447 Fletcher Pkwy	El Cajon		CA	US	92020	32.80208	-116.99794	(209) 555-0182	False	False	700	1800	
213 S Court Street	Marion		IL	US	62959	37.72953	-88.93283	(217) 555-0198	False	True	1000	2000	
2706 Amidon Street	Wichita		KS	US	67204	37.73197	-97.36307	(316) 555-0124	False	False	700	1800	
409 N Market St	Marion		IL	US	62959	37.73296	-88.9273	(217) 555-0191	False	True	800	2200	
1120 E Main St	Carbondale		IL	US	62901	37.73367	-89.18896	(217) 555-0130	False	True	600	2300	
837 Eastern Bypass	Richmond		KY	US	40475	37.73383	-84.27363	(270) 555-0183	False	False	900	2400	
441 Leighway Dr	Richmond		KY	US	40475	37.73667	-84.30981	(270) 555-0185	True	True	700	1800	
1135 N Carbon Street	Marion		IL	US	62959	37.73787	-88.94824	(217) 555-0131	False	False	700	1800	
7411 Jackson Dr	San Diego		CA	US	92119	32.80345	-117.04573	(209) 555-0102	False	True	800	2200	
88 W 10th Street	Tracy		CA	US	95376	37.73867	-121.4276	(209) 555-0175	False	False	800	2200	
125 E Main Street	Ripon		CA	US	95366	37.73936	-121.1238	(209) 555-0189	True	False	700	1800	
1400 E Main St	Carbondale		IL	US	62901	37.74049	-89.17232	(217) 555-0167	False	False	700	1800	
3303 N Broadway Street	Wichita		KS	US	67219	37.74303	-97.33599	(316) 555-0196	False	True	800	2200	
