AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes	
Innere Klosterstraße	Chemnitz		Sachsen	Deutschland	09111	50.83433	12.91831	0800-XXXXX	False	True	800	2200	
14210 Culver Dr	Irvine		CA	USA	92604	33.70758	-117.78447	(209) 555-0187	False	False	600	2300	
Rathausstraße 1	Chemnitz		Sachsen	Deutschland	09111	50.83623	12.92056	0800-XXXXX	False	False	600	2300	
Freiherr-vom-Stein-Straße 1	Marburg		Hessen	Deutschland	35041	50.83649	8.75656	0800-XXXXX	True	True	700	1800	
Hoheneichstraße 55	Herzogenrath		Nordrhein-Westfalen	Deutschland	52134	50.83659	6.09294	0800-XXXXX	False	False	700	1800	
2800 S Main St	Santa Ana		CA	USA	92707	33.70955	-117.86785	(209) 555-0180	False	False	800	2200	
Stresemannstraße 10	Eschweiler		Nordrhein-Westfalen	Deutschland	52249	50.83964	6.28092	0800-XXXXX	False	True	800	2200	
Rinnweg 7	Marburg		Hessen	Deutschland	35043	50.84031	8.81977	0800-XXXXX	False	False	900	2400	
Cölber Straße	Marburg		Hessen	Deutschland	35041	50.84187	8.76978	0800-XXXXX	True	True	700	1800	
Drieschstraße 33	Inden		Nordrhein-Westfalen	Deutschland	52459	50.84268	6.34783	0800-XXXXX	False	False	600	2300	
Ebenistendreef 104	Maastricht		Limburg	Nederland	6216	50.84426	5.65796	0800-XXXXX	False	False	1000	2000	
81939 SR-111	Indio		CA	USA	92201	33.71339	-116.23553	(209) 555-0105	False	False	700	1800	
An der Festhalle	Eschweiler		Nordrhein-Westfalen	Deutschland	52249	50.84552	6.22395	0800-XXXXX	False	True	700	1800	
Kernbacher Straße 3	Lahntal		Hessen	Deutschland	35094	50.84553	8.65842	0800-XXXXX	False	False	730	2330	
Auf Der Burg 15	Siegen		Nordrhein-Westfalen	Deutschland	57080	50.84629	7.97091	0800-XXXXX	False	True	800	2200	
4225 Snapfinger Woods Dr	Decatur		GA	USA	30035	33.7145	-84.21946	(229) 555-0129	False	False	700	1800	
AM Lorch 4	Marburg		Hessen	Deutschland	35041	50.84718	8.71775	0800-XXXXX	False	True	600	2300	
Schleizer Straße	Gera		Thüringen	Deutschland	07549	50.84811	12.06782	0800-XXXXX	False	False	800	2200	
6078 Warner Ave	Huntington Beach		CA	USA	92647	33.71534	-118.02251	(209) 555-0180	False	True	800	2200	
Raiffeisenstraße	Düren		Nordrhein-Westfalen	Deutschland	52353	50.84972	6.43279	0800-XXXXX	False	False	600	2300	
Dokter Bakstraat	Maastricht		Limburg	Nederland	6216	50.84973	5.66695	0800-XXXXX	False	True	800	2200	
Helmstraat	Maastricht		Limburg	Nederland	6211	50.85065	5.68905	0800-XXXXX	False	True	800	2200	
18130 NW 2nd Ave	Miami		FL	USA	33169	25.94204	-80.20514	(239) 555-0148	True	False	730	2330	
5921 Warner Ave	Huntington Beach		CA	USA	92649	33.71557	-118.0255	(209) 555-0140	True	True	600	2300	
Friedhofstraße 3	Cölbe		Hessen	Deutschland	35091	50.852	8.78251	0800-XXXXX	False	False	1000	2000	
2546 Rock Chapel Rd	Lithonia		GA	USA	30058	33.7184	-84.102	(229) 555-0115	False	False	700	1800	
Rosentalstraße	Kerpen		Nordrhein-Westfalen	Deutschland	50169	50.85874	6.75081	0800-XXXXX	True	True	600	2300	
AM Bürgerhaus	Dautphetal		Hessen	Deutschland	35232	50.85928	8.54359	0800-XXXXX	False	False	700	1800	
16811 Beach Blvd	Huntington Beach		CA	USA	92647	33.71896	-117.989	(209) 555-0191	False	True	800	2200	
Schulstraße 14	Lahntal		Hessen	Deutschland	35094	50.86286	8.70044	0800-XXXXX	False	True	700	1800	
Röhrsdorfer Allee 1	Chemnitz		Sachsen	Deutschland	09247	50.86353	12.86677	0800-XXXXX	False	False	700	1800	
Rosenstraße 2	Lahntal		Hessen	Deutschland	35094	50.86655	8.75413	0800-XXXXX	False	True	700	1800	
Vor der Hohler 1	Siegen		Nordrhein-Westfalen	Deutschland	57080	50.86734	7.9453	0800-XXXXX	False	True	800	2200	
Ziegelwerkstraße 151	Siegen		Nordrhein-Westfalen	Deutschland	57074	50.86803	8.01231	0800-XXXXX	True	True	700	1800	
72835 El Paseo	Palm Desert		CA	USA	92260	33.71946	-116.39339	(209) 555-0160	True	True	700	1800	
Spandauer Straße 51	Siegen		Nordrhein-Westfalen	Deutschland	57072	50.87141	8.02155	0800-XXXXX	False	True	800	2200	
Jahnplatz 1	Kerpen		Nordrhein-Westfalen	Deutschland	50171	50.87314	6.69144	0800-XXXXX	True	True	700	1800	
Morleystraße	Siegen		Nordrhein-Westfalen	Deutschland	57072	50.87324	8.0135	0800-XXXXX	False	True	800	2200	
AM Bahnhof	Siegen		Nordrhein-Westfalen	Deutschland	57072	50.87431	8.01578	0800-XXXXX	True	True	900	2400	
73375 El Paseo	Palm Desert		CA	USA	92260	33.71954	-116.38351	(209) 555-0134	False	False	700	1800	
Annastraße 8	Alsdorf		Nordrhein-Westfalen	Deutschland	52477	50.875	6.16115	0800-XXXXX	False	True	800	2200	
Heinrichstraße	Gera		Thüringen	Deutschland	07545	50.87566	12.07879	0800-XXXXX	True	True	600	2300	
L1077	Jena		Thüringen	Deutschland	07747	50.87746	11.62603	0800-XXXXX	False	True	700	1800	
Schlossstraße 4	Gera		Thüringen	Deutschland	07545	50.87791	12.08121	0800-XXXXX	False	False	700	1800	
73399 El Paseo	Palm Desert		CA	USA	92260	33.71955	-116.38325	(209) 555-0159	False	True	800	2200	
Hohler Weg 1	Siegen		Nordrhein-Westfalen	Deutschland	57072	50.87831	8.03215	0800-XXXXX	False	False	700	1800	
Theresienhöhe	Hürth		Nordrhein-Westfalen	Deutschland	50354	50.87861	6.87734	0800-XXXXX	False	False	730	2330	
Friedrich-Ebert-Straße 40	Hürth		Nordrhein-Westfalen	Deutschland	50354	50.87924	6.88031	0800-XXXXX	True	True	700	1800	
73705 El Paseo	Palm Desert		CA	USA	92260	33.71979	-116.37906	(209) 555-0185	True	True	900	2400	
AM Bürgerhaus	Cölbe		Hessen	Deutschland	35091	50.88382	8.8338	0800-XXXXX	False	True	800	2200	
Karl-Marx-Allee	Jena		Thüringen	Deutschland	07747	50.8843	11.60719	0800-XXXXX	False	True	700	1800	
An der Beerweinschänke	Gera		Thüringen	Deutschland	07554	50.8858	12.13823	0800-XXXXX	False	False	700	1800	
Kölnstraße 46	Niederzier		Nordrhein-Westfalen	Deutschland	52382	50.88647	6.46208	0800-XXXXX	False	True	800	2200	
Pastoor Dominicus Hexstraat 10	Meerssen		Limburg	Nederland	6231	50.88708	5.75069	0800-XXXXX	False	False	900	2400	
Saroleastraat	Heerlen		Limburg	Nederland	6411	50.88952	5.97648	0800-XXXXX	False	True	800	2200	
73990 El Paseo	Palm Desert		CA	USA	92260	33.71999	-116.37413	(209) 555-0195	False	False	700	1800	
Kesslerstraße	Jena		Thüringen	Deutschland	07745	50.89863	11.5927	0800-XXXXX	False	True	800	2200	
Zum Eulenbroicher Auel 19	Rösrath		Nordrhein-Westfalen	Deutschland	51503	50.89932	7.18462	0800-XXXXX	False	True	600	2300	
Anna-Siemsen-Straße	Jena		Thüringen	Deutschland	07745	50.8994	11.57303	0800-XXXXX	False	False	700	1800	
Alexander-Wolfgang-Straße	Gera		Thüringen	Deutschland	07552	50.89948	12.09856	0800-XXXXX	False	True	800	2200	
Friedrich-Zucker-Straße 1	Jena		Thüringen	Deutschland	07745	50.9021	11.57353	0800-XXXXX	True	True	1000	2000	
72624 El Paseo	Palm Desert		CA	USA	92260	33.72027	-116.39802	(209) 555-0150	False	True	800	2200	
Alte Straße 65	Frechen		Nordrhein-Westfalen	Deutschland	50226	50.91077	6.81048	0800-XXXXX	False	True	800	2200	
Dexbacher Straße 2	Biedenkopf		Hessen	Deutschland	35216	50.91168	8.53438	0800-XXXXX	True	True	900	2400	
Heulsstraat 2	Heerlen		Limburg	Nederland	6413	50.91744	5.95776	0800-XXXXX	False	False	700	1800	
Grosse Rurstraße	Jülich		Nordrhein-Westfalen	Deutschland	52428	50.92304	6.36344	0800-XXXXX	False	True	800	2200	
Dreikönigenstraße 23	Köln		Nordrhein-Westfalen	Deutschland	50678	50.92527	6.96495	0800-XXXXX	True	True	700	1800	
Carl-Zeiss-Platz 15	Jena		Thüringen	Deutschland	07743	50.92739	11.58044	0800-XXXXX	False	True	800	2200	
Goethestraße 1	Jena		Thüringen	Deutschland	07743	50.92779	11.5821	0800-XXXXX	False	True	700	1800	
76661 SR-111	Indian Wells		CA	USA	92210	33.72117	-116.31894	(209) 555-0116	False	True	700	1800	
Löbstedter Straße	Jena		Thüringen	Deutschland	07743	50.93208	11.59433	0800-XXXXX	False	True	600	2300	
Hauptstraße 30	Overath		Nordrhein-Westfalen	Deutschland	51491	50.93251	7.28398	0800-XXXXX	False	False	800	2200	
Cäcilienstraße 33	Köln		Nordrhein-Westfalen	Deutschland	50676	50.93521	6.94938	0800-XXXXX	True	False	700	1800	
Martinstraße	Köln		Nordrhein-Westfalen	Deutschland	50667	50.93641	6.95876	0800-XXXXX	False	False	700	1800	
Neumarkt 14	Köln		Nordrhein-Westfalen	Deutschland	50667	50.93655	6.94716	0800-XXXXX	False	True	800	2200	
Mittelstraße 12	Köln		Nordrhein-Westfalen	Deutschland	50672	50.93704	6.94327	0800-XXXXX	False	False	700	1800	
Östliche Zubringerstraße	Köln		Nordrhein-Westfalen	Deutschland	50679	50.93771	6.98172	0800-XXXXX	False	True	800	2200	
An der Alten Post	Köln		Nordrhein-Westfalen	Deutschland	50859	50.93772	6.83361	0800-XXXXX	False	True	700	1800	
18101 Biscayne Blvd	North Miami Beach		FL	USA	33160	25.94381	-80.14802	(239) 555-0140	False	False	1000	2000	
74901 SR-111	Indian Wells		CA	USA	92210	33.72127	-116.35734	(209) 555-0196	False	False	600	2300	
AM Alten Posthof	Köln		Nordrhein-Westfalen	Deutschland	50667	50.93781	6.94819	0800-XXXXX	False	True	800	2200	
Bunzlauer Straße	Köln		Nordrhein-Westfalen	Deutschland	50858	50.93789	6.83682	0800-XXXXX	False	True	900	2400	
Gladbacher Straße 100	Elsdorf		Nordrhein-Westfalen	Deutschland	50189	50.93796	6.56398	0800-XXXXX	False	False	700	1800	
Offenbachplatz 1	Köln		Nordrhein-Westfalen	Deutschland	50667	50.93812	6.95227	0800-XXXXX	False	True	800	2200	
Kalk-Mülheimer Straße 58	Köln		Nordrhein-Westfalen	Deutschland	51103	50.93985	7.00136	0800-XXXXX	True	True	700	1800	
76477 SR-111	Indian Wells		CA	USA	92210	33.72138	-116.33047	(209) 555-0108	False	True	800	2200	
Rheinparkweg	Köln		Nordrhein-Westfalen	Deutschland	50679	50.94494	6.97109	0800-XXXXX	True	True	1000	2000	
Venloer Straße 251	Köln		Nordrhein-Westfalen	Deutschland	50823	50.94684	6.92361	0800-XXXXX	False	False	700	1800	
Hauptmarkt 1	Gotha		Thüringen	Deutschland	99867	50.94933	10.70147	0800-XXXXX	False	True	800	2200	
Eisenacher-Straße	Wildeck		Hessen	Deutschland	36208	50.95009	10.03367	0800-XXXXX	True	True	730	2330	
AM Drosselberg	Erfurt		Thüringen	Deutschland	99097	50.95057	11.07626	0800-XXXXX	False	False	700	1800	
Hubert-Rheinfeld-Platz	Bergheim		Nordrhein-Westfalen	Deutschland	50126	50.95423	6.64071	0800-XXXXX	False	True	800	2200	
73609 SR-111	Palm Desert		CA	USA	92260	33.72142	-116.38214	(209) 555-0146	False	True	700	1800	
Goldbacher Straße 35	Gotha		Thüringen	Deutschland	99867	50.95588	10.69517	0800-XXXXX	True	True	600	2300	
Werner-Seelenbinder-Straße 2	Erfurt		Thüringen	Deutschland	99096	50.95754	11.03613	0800-XXXXX	False	False	700	1800	
Jan-Wellem-Straße 2	Köln		Nordrhein-Westfalen	Deutschland	51065	50.96004	7.00561	0800-XXXXX	True	True	900	2400	
Herzog-Wilhelm-Straße	Geilenkirchen		Nordrhein-Westfalen	Deutschland	52511	50.96304	6.11963	0800-XXXXX	False	False	700	1800	
Hermsdorfer Straße	Erfurt		Thüringen	Deutschland	99099	50.97111	11.05949	0800-XXXXX	False	True	700	1800	
72920 SR-111	Palm Desert		CA	USA	92260	33.72152	-116.39301	(209) 555-0166	False	False	900	2400	
Schillerstraße	Weimar		Thüringen	Deutschland	99423	50.97973	11.3264	0800-XXXXX	False	False	600	2300	
Friedrich-Ebert-Straße 8	Weimar		Thüringen	Deutschland	99423	50.98764	11.32972	0800-XXXXX	False	True	800	2200	
An der B101	Grossschirma		Sachsen	Deutschland	09603	50.98775	13.27492	0800-XXXXX	True	True	700	1800	
Friedrich-Engels-Straße 62	Erfurt		Thüringen	Deutschland	99086	50.98804	11.03548	0800-XXXXX	False	False	1000	2000	
Konrad-Adenauer-Platz	Bergisch Gladbach		Nordrhein-Westfalen	Deutschland	51465	50.99139	7.13082	0800-XXXXX	False	False	800	2200	
Steinstraße 13	Pulheim		Nordrhein-Westfalen	Deutschland	50259	50.99657	6.79965	0800-XXXXX	True	False	600	2300	
Josef-Schnitzler-Straße 30	Bedburg		Nordrhein-Westfalen	Deutschland	50181	51.00483	6.53751	0800-XXXXX	False	False	700	1800	
Dubliner Straße	Erfurt		Thüringen	Deutschland	99091	51.00769	10.99325	0800-XXXXX	False	True	800	2200	
Stresemannstraße	Bedburg		Nordrhein-Westfalen	Deutschland	50181	51.00817	6.55299	0800-XXXXX	False	True	700	1800	
Moskauer Platz 20	Erfurt		Thüringen	Deutschland	99091	51.00882	10.99897	0800-XXXXX	False	False	700	1800	
16595 Pacific Coast Hwy	Sunset Beach		CA	USA	90742	33.72155	-118.07458	(209) 555-0160	False	True	800	2200	
Mailänder Passage 12	Köln		Nordrhein-Westfalen	Deutschland	50765	51.02187	6.89661	0800-XXXXX	False	True	800	2200	
Kaiserstraße 35	Gummersbach		Nordrhein-Westfalen	Deutschland	51643	51.02732	7.56486	0800-XXXXX	False	False	700	1800	
Robertstraße 1	Gummersbach		Nordrhein-Westfalen	Deutschland	51643	51.02964	7.55625	0800-XXXXX	False	False	600	2300	
Enderstraße 59	Dresden		Sachsen	Deutschland	01277	51.0297	13.80248	0800-XXXXX	False	True	800	2200	
Altenberger-Dom-Straße 36	Odenthal		Nordrhein-Westfalen	Deutschland	51519	51.03317	7.11753	0800-XXXXX	False	False	700	1800	
Dorfstraße 10	Odenthal		Nordrhein-Westfalen	Deutschland	51519	51.03361	7.11649	0800-XXXXX	False	True	800	2200	
13652 Jamboree Rd	Irvine		CA	USA	92602	33.72177	-117.79266	(209) 555-0141	True	True	600	2300	
AM Büchelter Hof	Leverkusen		Nordrhein-Westfalen	Deutschland	51373	51.03462	6.98913	0800-XXXXX	True	True	600	2300	
Kesselsdorfer Straße 4	Dresden		Sachsen	Deutschland	01159	51.0439	13.70322	0800-XXXXX	False	True	800	2200	
Riedweg	Frankenberg (Eder)		Hessen	Deutschland	35066	51.04479	8.75333	0800-XXXXX	False	True	700	1800	
Waisenhausstraße	Dresden		Sachsen	Deutschland	01067	51.04688	13.73748	0800-XXXXX	False	False	700	1800	
An der Erfthalle 2	Grevenbroich		Nordrhein-Westfalen	Deutschland	41517	51.04719	6.57725	0800-XXXXX	False	False	800	2200	
Bommerweg 33	Borken (Hessen)		Hessen	Deutschland	34582	51.04788	9.28068	0800-XXXXX	True	False	730	2330	
Sebastianusstraße 42	Rommerskirchen		Nordrhein-Westfalen	Deutschland	41569	51.0494	6.70841	0800-XXXXX	False	True	800	2200	
72695 SR-111	Palm Desert		CA	USA	92260	33.72194	-116.39641	(209) 555-0161	False	False	700	1800	
Olpener Straße 4	Kürten		Nordrhein-Westfalen	Deutschland	51515	51.05015	7.26475	0800-XXXXX	False	False	600	2300	
Schlossstraße 2	Dresden		Sachsen	Deutschland	01067	51.05122	13.7375	0800-XXXXX	True	True	700	1800	
Marktfeld 1	Kürten		Nordrhein-Westfalen	Deutschland	51515	51.0516	7.26634	0800-XXXXX	False	False	700	1800	
Adlergasse 14	Dresden		Sachsen	Deutschland	01067	51.05561	13.72033	0800-XXXXX	False	True	600	2300	
Teichweg 1	Frankenberg (Eder)		Hessen	Deutschland	35066	51.05597	8.80105	0800-XXXXX	False	False	1000	2000	
Erzbischof-Philipp-Straße	Heinsberg		Nordrhein-Westfalen	Deutschland	52525	51.06064	6.09465	0800-XXXXX	False	False	730	2330	
2991 El Camino Real	Tustin		CA	USA	92782	33.72252	-117.79272	(209) 555-0165	False	False	800	2200	
Opladener Platz	Leverkusen		Nordrhein-Westfalen	Deutschland	51379	51.06417	7.00284	0800-XXXXX	True	True	700	1800	
Hochstraße	Heinsberg		Nordrhein-Westfalen	Deutschland	52525	51.06567	6.09789	0800-XXXXX	False	False	900	2400	
Alaunstraße 40	Dresden		Sachsen	Deutschland	01099	51.06642	13.75131	0800-XXXXX	False	True	800	2200	
Fürstenbergstraße 2	Leverkusen		Nordrhein-Westfalen	Deutschland	51379	51.07054	7.00438	0800-XXXXX	True	True	700	1800	
Kölner Straße	Erkelenz		Nordrhein-Westfalen	Deutschland	41812	51.07881	6.31766	0800-XXXXX	False	False	800	2200	
Höhestraße 5	Burscheid		Nordrhein-Westfalen	Deutschland	51399	51.08261	7.11945	0800-XXXXX	False	False	1000	2000	
Höhestraße 50	Burscheid		Nordrhein-Westfalen	Deutschland	51399	51.08351	7.12676	0800-XXXXX	False	False	700	1800	
13786 Jamboree Rd	Irvine		CA	USA	92602	33.72334	-117.79117	(209) 555-0173	True	False	700	1800	
Tempelhofer Straße 13	Monheim		Nordrhein-Westfalen	Deutschland	40789	51.0854	6.89028	0800-XXXXX	False	True	600	2300	
AM Zehnthof 31	Grevenbroich		Nordrhein-Westfalen	Deutschland	41515	51.08931	6.59415	0800-XXXXX	False	False	700	1800	
Langemarkstraße 1	Dormagen		Nordrhein-Westfalen	Deutschland	41539	51.09302	6.83683	0800-XXXXX	False	True	800	2200	
Alleestraße	Jüchen		Nordrhein-Westfalen	Deutschland	41363	51.10122	6.50098	0800-XXXXX	True	True	700	1800	
Mühlenstraße 21	Jüchen		Nordrhein-Westfalen	Deutschland	41363	51.10178	6.4609	0800-XXXXX	False	False	700	1800	
Garzweiler Allee 15	Jüchen		Nordrhein-Westfalen	Deutschland	41363	51.10728	6.50818	0800-XXXXX	False	True	800	2200	
An der Stadthalle 1	Meinerzhagen		Nordrhein-Westfalen	Deutschland	58540	51.10816	7.63986	0800-XXXXX	True	True	900	2400	
Hauptstraße 129	Langenfeld (Rheinland)		Nordrhein-Westfalen	Deutschland	40764	51.10837	6.94943	0800-XXXXX	False	False	700	1800	
AM Hammer 10	Leichlingen (Rheinland)		Nordrhein-Westfalen	Deutschland	42799	51.11011	7.01219	0800-XXXXX	False	True	800	2200	
Lindberghstraße 40	Langenfeld (Rheinland)		Nordrhein-Westfalen	Deutschland	40764	51.11283	6.94469	0800-XXXXX	True	True	700	1800	
6059 Covington Hwy	Decatur		GA	USA	30035	33.72354	-84.16988	(229) 555-0184	False	False	700	1800	
Humboldtstraße 8	Monheim		Nordrhein-Westfalen	Deutschland	40789	51.11729	6.89042	0800-XXXXX	False	False	600	2300	
Sagarder Weg 1	Dresden		Sachsen	Deutschland	01109	51.12326	13.78341	0800-XXXXX	False	True	800	2200	
Rotenburger Straße 10	Melsungen		Hessen	Deutschland	34212	51.13018	9.5448	0800-XXXXX	False	True	700	1800	
Kasseler Straße 30	Fritzlar		Hessen	Deutschland	34560	51.13422	9.27409	0800-XXXXX	False	False	900	2400	
Eich 6	Wermelskirchen		Nordrhein-Westfalen	Deutschland	42929	51.13827	7.21213	0800-XXXXX	False	True	800	2200	
Schützestraße 1	Meissen		Sachsen	Deutschland	01662	51.15026	13.45779	0800-XXXXX	False	False	700	1800	
AM Stadtpark 1	Görlitz		Sachsen	Deutschland	02826	51.15037	14.99905	0800-XXXXX	False	False	800	2200	
Berliner Straße 14	Görlitz		Sachsen	Deutschland	02826	51.15038	14.98328	0800-XXXXX	True	False	700	1800	
9477 S Dixie Hwy	Miami		FL	USA	33156	25.68295	-80.31452	(239) 555-0156	False	True	800	2200	
18400 NW 2nd Ave	Miami		FL	USA	33169	25.94516	-80.20528	(239) 555-0180	False	True	800	2200	
44491 Town Center Way	Palm Desert		CA	USA	92260	33.72419	-116.3981	(209) 555-0132	False	True	800	2200	
Talstraße 16	Solingen		Nordrhein-Westfalen	Deutschland	42697	51.15952	7.00094	0800-XXXXX	True	True	700	1800	
AM Markt 10	Korschenbroich		Nordrhein-Westfalen	Deutschland	41352	51.16375	6.54116	0800-XXXXX	False	True	700	1800	
7436 Douglas Blvd	Douglasville		GA	USA	30135	33.72467	-84.76522	(229) 555-0119	False	True	1000	2000	
Fritz-Gressard-Platz 1	Hilden		Nordrhein-Westfalen	Deutschland	40721	51.16737	6.92932	0800-XXXXX	True	True	600	2300	
Niederauer Straße 43	Meissen		Sachsen	Deutschland	01662	51.16809	13.50099	0800-XXXXX	False	True	800	2200	
Mittelstraße 40	Hilden		Nordrhein-Westfalen	Deutschland	40721	51.16885	6.93544	0800-XXXXX	True	True	700	1800	
Berghausstraße 7	Meissen		Sachsen	Deutschland	01662	51.17547	13.49921	0800-XXXXX	False	False	700	1800	
Honsberger Straße 2	Remscheid		Nordrhein-Westfalen	Deutschland	42857	51.17676	7.18664	0800-XXXXX	False	False	800	2200	
Lauengraben	Bautzen		Sachsen	Deutschland	02625	51.1796	14.42645	0800-XXXXX	False	False	700	1800	
2428 S Western Ave	San Pedro		CA	USA	90732	33.7264	-118.31134	(209) 555-0182	False	False	700	1800	
Lauengraben	Bautzen		Sachsen	Deutschland	02625	51.17978	14.42427	0800-XXXXX	False	False	600	2300	
Saarlandstraße	Remscheid		Nordrhein-Westfalen	Deutschland	42853	51.183	7.18801	0800-XXXXX	False	True	800	2200	
Friedrich-Ebert-Straße 87	Solingen		Nordrhein-Westfalen	Deutschland	42719	51.18466	7.0455	0800-XXXXX	True	True	700	1800	
Steinstraße 18	Korschenbroich		Nordrhein-Westfalen	Deutschland	41352	51.19072	6.51514	0800-XXXXX	False	False	700	1800	
Stadtgarten 7	Neuss		Nordrhein-Westfalen	Deutschland	41460	51.19199	6.69873	0800-XXXXX	False	True	800	2200	
Abteistraße 11	Mönchengladbach		Nordrhein-Westfalen	Deutschland	41061	51.19312	6.43483	0800-XXXXX	True	True	600	2300	
Diekerhofstraße	Haan		Nordrhein-Westfalen	Deutschland	42781	51.19539	6.99843	0800-XXXXX	True	True	900	2400	
44250 Town Center Way	Palm Desert		CA	USA	92260	33.72659	-116.39842	(209) 555-0149	False	True	800	2200	
Millrather Weg 51	Erkrath		Nordrhein-Westfalen	Deutschland	40699	51.20039	6.91229	0800-XXXXX	False	True	800	2200	
Kaldenkirchener Straße	Mönchengladbach		Nordrhein-Westfalen	Deutschland	41061	51.20115	6.43739	0800-XXXXX	False	True	700	1800	
Sedentaler Straße	Erkrath		Nordrhein-Westfalen	Deutschland	40699	51.20701	6.96145	0800-XXXXX	False	True	800	2200	
Steinweg	Mühlhausen/Thüringen		Thüringen	Deutschland	99974	51.2102	10.46035	0800-XXXXX	False	False	800	2200	
2610 W Edinger Ave	Santa Ana		CA	USA	92704	33.72737	-117.90434	(209) 555-0168	False	True	700	1800	
An Der Burg	Mühlhausen/Thüringen		Thüringen	Deutschland	99974	51.21176	10.45997	0800-XXXXX	False	False	700	1800	
Düsselberger Straße 42	Haan		Nordrhein-Westfalen	Deutschland	42781	51.21825	7.00885	0800-XXXXX	False	False	700	1800	
Königsallee 60	Düsseldorf		Nordrhein-Westfalen	Deutschland	40212	51.22222	6.77941	0800-XXXXX	False	True	700	1800	
Neanderstraße 58	Erkrath		Nordrhein-Westfalen	Deutschland	40699	51.22456	6.90973	0800-XXXXX	False	False	730	2330	
Schadowstraße 11	Düsseldorf		Nordrhein-Westfalen	Deutschland	40212	51.22556	6.78012	0800-XXXXX	False	True	800	2200	
AM Neumarkt	Kaarst		Nordrhein-Westfalen	Deutschland	41564	51.22663	6.61995	0800-XXXXX	True	True	900	2400	
72355 SR-111	Palm Desert		CA	USA	92260	33.7276	-116.40206	(209) 555-0187	False	False	600	2300	
AM Neumarkt 2	Kaarst		Nordrhein-Westfalen	Deutschland	41564	51.2267	6.61877	0800-XXXXX	False	False	600	2300	
Werbaer Straße	Waldeck		Hessen	Deutschland	34513	51.24727	9.00047	0800-XXXXX	True	True	700	1800	
Karlsbader Straße 4	Bad Emstal		Hessen	Deutschland	34308	51.2486	9.24925	0800-XXXXX	False	False	700	1800	
Gottfried-Wetzel-Straße 7	Mettmann		Nordrhein-Westfalen	Deutschland	40822	51.24917	6.97451	0800-XXXXX	False	True	800	2200	
Johannisberg 40	Wuppertal		Nordrhein-Westfalen	Deutschland	42103	51.25292	7.14345	0800-XXXXX	False	True	600	2300	
Hermann-Hülser-Platz	Viersen		Nordrhein-Westfalen	Deutschland	41747	51.25309	6.39094	0800-XXXXX	False	False	900	2400	
Lutterbecker Straße 36	Mettmann		Nordrhein-Westfalen	Deutschland	40822	51.25415	6.97745	0800-XXXXX	False	True	800	2200	
Johann-S.-Schuckert-Straße	Baunatal		Hessen	Deutschland	34225	51.25539	9.41216	0800-XXXXX	False	True	700	1800	
Rotterdamer Straße	Düsseldorf		Nordrhein-Westfalen	Deutschland	40474	51.25573	6.74119	0800-XXXXX	False	False	700	1800	
16079 Goldenwest St	Huntington Beach		CA	USA	92647	33.72841	-118.0066	(209) 555-0137	False	True	800	2200	
Schiefbahner Straße 10	Willich		Nordrhein-Westfalen	Deutschland	47877	51.25687	6.54604	0800-XXXXX	False	False	800	2200	
Pastor-Hellweg-Straße	Breckerfeld		Nordrhein-Westfalen	Deutschland	58339	51.26058	7.47141	0800-XXXXX	False	False	700	1800	
Louis-Peter-Straße 10	Korbach		Hessen	Deutschland	34497	51.27257	8.86211	0800-XXXXX	False	True	800	2200	
Lange Straße 22	Lohfelden		Hessen	Deutschland	34253	51.27387	9.55355	0800-XXXXX	True	True	700	1800	
Friedrich-Ebert-Ring 25	Lohfelden		Hessen	Deutschland	34253	51.27447	9.5446	0800-XXXXX	False	False	600	2300	
Goethestraße 19	Wülfrath		Nordrhein-Westfalen	Deutschland	42489	51.28055	7.03502	0800-XXXXX	False	True	800	2200	
Marktstraße 7	Brüggen		Nordrhein-Westfalen	Deutschland	41379	51.28269	6.19551	0800-XXXXX	True	True	700	1800	
AM Pütt 7	Wülfrath		Nordrhein-Westfalen	Deutschland	42489	51.28299	7.03284	0800-XXXXX	False	False	700	1800	
16041 Bolsa Chica St	Huntington Beach		CA	USA	92649	33.72869	-118.04137	(209) 555-0199	True	True	900	2400	
Hans-Böckler-Straße	Ratingen		Nordrhein-Westfalen	Deutschland	40878	51.29459	6.85093	0800-XXXXX	False	True	800	2200	
Minoritenstraße 3	Ratingen		Nordrhein-Westfalen	Deutschland	40878	51.29679	6.84727	0800-XXXXX	True	True	730	2330	
Klötzerstraße	Riesa		Sachsen	Deutschland	01587	51.29718	13.2953	0800-XXXXX	False	False	700	1800	
Gasstraße 10	Ennepetal		Nordrhein-Westfalen	Deutschland	58256	51.29839	7.35407	0800-XXXXX	True	True	1000	2000	
Grossenhainer Straße 43	Riesa		Sachsen	Deutschland	01589	51.30115	13.31647	0800-XXXXX	False	True	800	2200	
Rheinstraße 10	Meerbusch		Nordrhein-Westfalen	Deutschland	40668	51.30413	6.68286	0800-XXXXX	True	True	700	1800	
5874 Edinger Ave	Huntington Beach		CA	USA	92649	33.72977	-118.02618	(209) 555-0110	False	False	700	1800	
An den Sportplätzen 7	Nettetal		Nordrhein-Westfalen	Deutschland	41334	51.31286	6.27162	0800-XXXXX	False	False	600	2300	
